id,name,addr:block,addr:city,addr:country,addr:district,addr:full,addr:hamlet,addr:housename,addr:housenumber,addr:postcode,addr:state,addr:street,addr:subdistrict,addr:suburb,addr:unit,alt_name,amenity,barrier,beds,building,building:levels,check_date,comment,contact:email,contact:facebook,contact:instagram,contact:mobile,contact:nodal_officer_email,contact:nodal_officer_mobile,contact:phone,contact:twitter,description,designation,email,emergency,fax,fixme,full_name,healthcare,healthcare:speciality,heritage,heritage:operator,heritage:website,int_name,internet_access,landmark,landuse,mobile,name:bn,name:en,name:etymology:wikidata,name:hi,name:kn,name:ml,name:ta,name:ur,nohousenumber,note,official_name,official_name:etymology:wikidata,old_name,old_name:kn,opening_hours,operator,operator:short,operator:type,operator:wikidata,operator:wikipedia,phone,ref:nmma,research,short_name,source,start_date,toilets:wheelchair,type,ups_hospital,website,wheelchair,wikidata,wikimedia_commons,wikipedia,latitude,longitude
11295246682,NIMHANS Physiotherapy Center,,,,,,,,,,,,,,,,hospital,,,,,2023-10-28,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,government,,,,,,,,,,node,,,yes,,,,12.9402037,77.5954721
11684501144,Span Health Center,,,,,,,,,,,,,,,,hospital,,,,,2024-03-02,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,12.9774449,77.6271297
11710491602,Uvin Care Hospital,,,,,,,,,,,,,,,,hospital,,,,,2024-03-10,,,,,,,,,,Multi-speciality hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,12.9778346,77.6282837
11853321328,Aspire Hospital,,,,,,,,,,,,,,,,hospital,,,,,2024-04-27,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,12.9971683,77.6145878
12052451552,Banwari Lal Charitable Trust Diagnostic Centre,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,28.6420044,77.2042941
12146055740,"Commissioner of Police office, Greater chennai Police",,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,13.081276,80.2631177
12367559381,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,13.0920988,80.2588062
12389587601,St Philomenas Hospital OPD Building,,,,,,,,4,560047,,Mother Teresa Road,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08040164346;08040164300,,,,,,,node,,https://www.stphilomenashospital.com/,yes,,,,12.9658506,77.6109015
12441108176,Kasturba Hospital,,,,,,,,,,,,,,,,hospital,,,,,2024-12-22,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,28.6485447,77.2385223
12460939644,Gawai Hospital,,,,,,,,,,,,,,,,hospital,,,,,2024-12-29,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,yes,,,,12.9962739,77.6075693
12541779301,H Siddiah Referral Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,12.9569057,77.5824398
12619467462,Vadivelu Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,13.1002212,80.2400853
12737013801,Hosmat Hospitals,,,,,,,,13,560047,,"Palmgrove Road, Stage 2, Xavier Layout, Victoria Layout",,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+918025593796,,,,,,,node,,https://www.hosmathospitals.com/,,,,,12.9644726,77.6143018
12995318310,Big Hospitals,,,,,,,,,,,,,,,,hospital,,,,,2025-07-12,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,12.9405054,77.5848675
13077719600,Dr. Shroff Charity Eye Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,28.6459381,77.242051
27618339,Rajiv Gandhi Government General Hospital,Chennai Zone Xi,,,Chennai,"General Hospital Road, Central Railway Station, Park Town",,,,600003,Tamil Nadu,,,,,,hospital,,,,,,,,,,9436120190,,,04425305711;04425305000,,,,dchsub@yahoo.co.in,,,,,hospital,,,,,,,,,,,,Q4593,राजीव गाँधी सरकार जनरल अस्पताल,,രാജീവ് ഗാന്ധി സർക്കാർ ജനറൽ ആശുപത്രി,ராஜீவ் காந்தி அரசு பொது மருத்துவமனை,,,,,,,,24/7,,,government,,,,,,,OpenGovernmentData,,,way,,https://www.mmc.tn.gov.in/,,Q5588842,"Category:Government General Hospital, Chennai","en:Government General Hospital, Chennai",13.0799587,80.2788347
28345285,Stanley Medical College and Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Q5539480,,,,ஸ்டான்லி மருத்துவக் கல்லூரி,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.1053702,80.2826741
29116157,Egmore Eye Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,ophthalmology,,,,,,,,,,,,,,,,,,,Regional Institute of Ophthalmology and Government Ophthalmic Hospital,,,,,,,,,,,,,,,,,way,,,,Q7309083,,"en:Regional Institute of Ophthalmology and Government Ophthalmic Hospital, Chennai",13.0695663,80.2609107
30973308,ESI Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,Employees' State Insurance,ESI,,Q3595726,hi:कर्मचारी राज्‍य बीमा निगम,,,,,,,,way,,,,,,,13.0961311,80.238318
34404757,Dr. Ram Manohar Lohia Hospital,,,,New Delhi,"Baba Kharak Singh Marg, Near Bangla Sahib Gurudwara",,,,110001,Delhi,,,,,Willingdon Hospital,hospital,wall,,,,,,,,,,,,011-22344470;23404040;23365525;23404325,,>500 Bedded Hospital,,,,,,,hospital,,,,,,,,,,,,Q2759530,राम मनोहर लोहिया अस्पताल,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,28.6243399,77.2003585
35312695,புனித இஸ்பேல் மருத்துவமனை,,,,Chennai,"Near Vivekananda College, Myloapore, Oliver Road",,,,600004,Tamil Nadu,,,Mylapore,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,St. Isabel's Hospital,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,13.0374124,80.2620475
38536360,K C General Hospital,,,,Bengaluru Urban,Malleswaran,,,,560003,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,ಕೆ ಸಿ ಜನರಲ್ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,limited,,,,12.9934872,77.5708719
38542913,St Marthas Hospital,,,,Bengaluru Urban,"Office No-05, Nrupathunga Road",,,,560001,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,info.sm@nhhospitals.org,yes,,,,hospital,,,,,,,,,,,,,,ಸೆಂಟ್ ಮಾರ್ಥ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,private,,,,,,,OpenGovernmentData,,,way,,https://www.narayanahealth.org/,yes,,,,12.9704823,77.5844827
38750705,Vydehi Superspeciality Hospital,,Bengaluru,,Bengaluru Urban,No.2 Vittal Mallya Road,,,2,560001,Karnataka,Vittal Mallya Road,,,,,hospital,,,,,2024-08-18,,,,,,,,,,,,info@vsshospital.com,,,,,hospital,multi speciality,,,,,,,,,,,,,ವೈದೇಹಿ ಆಸ್ಪತ್ರೆ,,,,,Changed from Mallya Hospital to Vydehi Superspeciality Hospital in Q2 2022,,,Mallya Hospital,,,,,private,,,+9180 2227 7979,,,,OpenGovernmentData,,,way,,http://www.vsshospital.com/,,,,,12.9677564,77.5952352
40631131,Jayanagar General Hospital,,,,Mysore,"Near Balodhyana school Mysore, Jayanagara town Mysore, Jayanagara Main Road Mysore",,,,570014,Karnataka,,,,,,hospital,,,,,,,,,,,,,0821-2461158,,,,,,,,,hospital,,,,,,,,,,,,,,ಸಂಜಯ್ ಗಾಂಧಿ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,government,,,,,,,OpenGovernmentData,,,way,,,,,,,12.9252579,77.5916365
40631657,Hospital Complex,,,,,,,,,,,,,,,,hospital,,,,,,land reserved for building hospitals,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.9387662,77.5924922
45185764,Bhagwan Mahaveer Jain Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,yes,,,,hospital,,,,,,,,,,,,Q9422,,ಭಗವಾನ್ ಮಹಾವೀರ ಜೈನ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,,,yes,way,,,yes,,,,12.9925629,77.5949902
45444044,Bowring and Lady Curzon Hospitals,,"Shivaji Nagar, Bangalore",,Bengaluru Urban,"Lady Curzon Road, Shivaji Nagar",,,,560001,Karnataka,Lady Curzon Road,,,,,hospital,,,,,,,,,,,,,,,,,,,+91-80-25591325,,,hospital,Bio-Chemistry; Cardiology; Cardiothoracic Surgery; Dermatology; ENT; General Medicine; General Surgery; Micro-Biology; Neurology; Ophthalmology; Orthopedics Pathology; Pediatric Surgery; Plastic Surgery; Psychiatry; Pulmonology; Radio-Diagnosis;,,,,,,,,,,,,,ಬೌರಿಂಗ್ ಆಸ್ಪತ್ರೆ,,,,,,Shri Atal Bihari Vajpayee Medical College and Research Institution,,,,,,,government,,,+91-80-25591325,,,,OpenGovernmentData,,,way,,https://sabvmcri.karnataka.gov.in/,,,,,12.9837207,77.60362
47416302,Stanley Medical College and Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Q5539480,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.1052653,80.2823377
48737654,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.0972284,80.2472306
52063534,Sir Haji Ismail Gosha Sait Hospital,,"Shivaji Nagar, Bangalore",,,,,,,,,Venkataswamy Naidu Road,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,2,nmma,https://nmma.nic.in/nmma/exploreBuiltState.do?state=29,,,,,,,,Q6084847,,ಸರ್ ಹಾಜಿ ಇಸ್ಮೈಲ್ ಗೊಶ ಸೈಟ್ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,KR20010684,,,,,,way,,,,,,,12.9840951,77.6002539
53849361,Government Veterinary Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,ಸರ್ಕಾರಿ ಪಶುವೈದ್ಯ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.9647552,77.5672137
53859295,Divisional Railway Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,ರೈಲ್ವೇ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.9802166,77.56574
59358741,ESI Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,ಇಎಸ್ಐ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,Employees' State Insurance,ESI,,Q3595726,,,,,,,,,way,,,,,,,12.9722022,77.6373247
59359967,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.093984,80.2410644
124760551,"Sparsh Hospital For Advanced Surgeries, Bengaluru Urban",,Bangalore,,Bengaluru Urban,"# 146, Infantry Road, Prestige Opal Building, Opp Police Commissioners Office",,,,560001,Karnataka,Infantry Road,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ಸ್ಪರ್ಶ್ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,https://www.sparshhospital.com/,yes,,,,12.9836942,77.5941561
133862451,Prashanth Hospitals,,,,Chennai,"Chetpet, No.77, Harrington Road",,,,600031,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,info@pfrcivf.com,yes,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,OpenGovernmentData,,,way,,https://pfrcivf.com/,,,,,13.0697068,80.2362064
138697265,Employees' State Insurance Corporation Model Hospital,,,,,,,,,,,,,,,ESI Hospital,hospital,,,,,,,,,,,,,,,,,,yes,,,,hospital,,,,,ESICMH,,,,,,,,,,,,,,,,,,,,Employees' State Insurance,ESI,,Q3595726,,,,,,,,,way,,,yes,,,,12.9918362,77.5540454
148065730,Hosmat Hospital,,,,Bengaluru Urban,"45 Magrath Road, Off Richmond Road",,,,560025,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,yes,,,,hospital,,,,,,,,,,,,,,ಹೊಸ್ಮತ್ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,yes,Q5635474,,en:HOSMAT,12.9694639,77.6135166
150350476,Victoria Hospital,,,,,,,,,,,,,,,,hospital,,,hospital,,,,,,,,,,,,,,,yes,,,,hospital,,2,nmma,https://nmma.nic.in/nmma/exploreBuiltState.do?state=29,,,,,,,,Q9439,,ವಿಕ್ಟೋರಿಯಾ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,KR20011022,,,,,,way,,,yes,Q7926782,"Category:Victoria Hospital, Bangalore",en:Victoria Hospital (Bangalore Medical College),12.9637216,77.5736931
156250603,Agarwal Eye Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.0458546,80.2558262
156250608,Aswene Soundarya Hospital,,,,Chennai,"24, Kasturi Rangan Road,Near Hotel Citola Sheraton, Teynampet",,,,600018,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,13.0448831,80.2562825
158038115,Sir Ganga Ram Hospital,,,IN,,,,Sir Ganga Ram Hospital,,110060,Delhi,Sir Ganga Ram Hospital Marg,,,,,hospital,,675,,,,,,,,,,,+91 11 3512 5600;+91 11 4225 4000,,,,gangaram@sgrh.com,yes,,,,hospital,,,,,,,,,,,,Q150465,,,,,سر گنگا رام ہسپتال,yes,,,,,,mo-sa 08:00-20:00,,,,,,,,,,OpenGovernmentData,,,way,,https://sgrh.com,,Q7526817,,en:Sir Ganga Ram Hospital (India),28.6392771,77.1908916
161984945,Dasappa Maternity Hospital,,,,Bengaluru Urban,"Near Town Hall, Sjp Road , South",,,,560002,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,yes,,,,hospital,,,,,,,,,,,,,,ದಾಸಪ್ಪ ತಿರುಮಲಮ್ಮ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,12.9646929,77.5842044
178747899,Government Rsrm Lying Hospital,Chennai Zone Xi,,,Chennai,"Near Virax Textile, East Cementry Road, East Cementry Road,Ch-21",,,,600013,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,13.1087512,80.2878109
206564482,Doctor B.L. Kapoor Memorial Hospital,,,,Central,"Rajender Place, Karolbagh, Near Rajender Place Metro Station",,,,110005,Delhi,,,,,BLK Super Speciality Hospital,hospital,wall,,,,,,,,,,,,1130653767,,100-500 Bedded Hospital,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,,private,,,+91-11-3040-3040,,,BLK Hospital,OpenGovernmentData,,,way,,,,,,,28.6441034,77.1789778
209546207,Sankara Nethralaya,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,Q7418640,Category:Sankara Nethralaya,en:Sankara Nethralaya,13.0663823,80.2480056
211260239,Apollo Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.0635179,80.2520975
211274279,CSI Kalyani Hospital,,,,Chennai,"# 15, Dr. Radhakrishnan Salai, Mylapore",,,,600004,Tamil Nadu,Dr Radhakrishnan Salai,,,,,hospital,,,,,,,,,,,,,,,,,csikalyanihospital@rocketmail.com,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,https://www.csikalyanihospital.com/,,,,,13.0434718,80.2734934
211423255,EV Kalyani Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.0421441,80.2704737
211423281,Kasturibai Gandhi Hospital,,,,Chennai,"Triplicane, Victoria Hostel Road",,,,600005,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Q264908,,,,கஸ்தூர்பா காந்தி மருத்துவமனை,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,13.0607312,80.2777949
211436948,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.0523474,80.280994
217797428,Mehta Hospital,,,,Chennai,"No.2 (E), Mcnichols Road, 3 Lane, Chetpet",,,,600031,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,13.0715631,80.2402438
217846762,Corporation Baby Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.0973527,80.2755515
217864765,C.S.I. Rainy Multi Speciality Hospital,,,,Chennai,"NO 45, GA Road, Old Washermanpet",,,,600 021,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,adminoffice@csirainyhospital.com; Contact@csirainyhospital.com,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,OpenGovernmentData,,,way,,https://csirainyhospital.com/,,,,,13.1174597,80.2901682
217960574,Tamil Nadu Government Multi Super Speciality Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,yes,,,,hospital,,,,,,,,,,,,,,,,தமிழ்நாடு அரசு பன்னோக்கு உயர் சிறப்பு மருத்துவமனை,,,,,,,,Mo-Su 10:00-14:00,,,,,,,,,TNGMSSH,,,,way,,https://tngmssh.tn.gov.in/,,Q7681366,,en:Tamil Nadu Government Multi Super Speciality Hospital,13.0686549,80.2747669
239738408,Kidwai Memorial Institute of Oncology,,,,Bengaluru Urban,Dr.M.H Marigowda Road,,,,560 029,Karnataka,,,,,,hospital,,,,,2026-04-08,,,,,,,,,,,,,yes,,,,hospital,oncology,,,,,,,,,,,Q7282619,,,,,,,,,,,,,,,private,,,,,,,OpenGovernmentData,,,way,,https://www.kidwai.kar.nic.in/,,Q6405058,,en:Kidwai Memorial Institute of Oncology,12.9373526,77.5996754
240472123,Police Hospital,,,,Chennai,"Egmore, Chennai",,,,600008,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,way,,,,,,,13.0745735,80.259928
240501607,The Child Trust Medical Research Foundation,,,,Chennai,"12-A, Nageswara Road, Nungambakkam",,,,600034,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,13.0576539,80.2460783
240869141,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.0917944,80.2596464
256703169,P.D. Hinduja Sindhi Hospital,,,,Bengaluru Urban,"1215 A Cross Sindhi Hospital Road, Sampangiramnagar",,,,560027,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,ಸಿಂಧಿ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,private,,,,,,,OpenGovernmentData,,,way,,https://www.hindujasindhihospital.com/,,,,,12.9645015,77.5925254
262439881,Primus Super Specialty Hospital,,,,New Delhi,"2, Chandragupt Marg, Chanakyapuri",,,,110021,Delhi,,,,,,hospital,wall,,,,,,,,,,,,011-66206620,,100-500 Bedded Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,28.5930335,77.1805374
264247764,Ramakrishna Mission T.B.Clinic and Medical Centre,,New Delhi,,,,,,1,110055,,Arya Samaj Road,,,,,hospital,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6461116,77.1959348
265825061,,,,,Central,"5027, Kedar Nath Road, Daryaganj",,,,110002,Delhi,,,,,,hospital,,,,,2024-12-22,,,,,,,,9899287970,,<100 Bedded Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,1922,,way,,,,,,,28.6466737,77.2425448
271786067,Sreerampura Referal Hospital,,,,Bengaluru Urban,"Bhashyam Circle,Rajajinagar 5Th Block",,,,560010,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,ಶ್ರೀರಂಪುರ ರೆಫರಲ್ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,12.9905166,77.5647289
289405078,Guru Nanak Eye Hospital,,,,Central,"Minto Road, Mahavir Ranjeet Singh Marg,Delhi Gate",,,,110002,Delhi,,,,,,hospital,wall,,,,2026-03-20,,,,,,,,1123235145,,100-500 Bedded Hospital,,,,,,,hospital,,,,,,,,,,,,Q83322,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,28.6375778,77.2313264
294522137,Mrs. Girdhar Lal Maternity Hospital,,,,Central,"Jawaharlal Nehru Marg, Ajmeri Gate, Near New Delhi Railway Station",,,,110002,Delhi,,,,,,hospital,wall,,,,,,,,,,,,+91 11 2323 1649,,<100 Bedded Hospital,,,,,,,hospital,,,,,,,,hospital,,,,,,,,,,,,,,,,,Municipal Corporation of Delhi,,public,,,,,,,OpenGovernmentData,,,way,,,,,,,28.6434645,77.2251839
306861065,Apollo Speciality Hospital,,,,Bengaluru Urban,"21/2, 14th Cross, 3rd Block, Jayanagar",,,,560011,Karnataka,,,,,,hospital,,,yes,6,,,,,,,,,,,,,customercarebengaluru@apollohospitals.com,,,,,hospital,Cardiac surgery; General and Gastro-intestinal surgery; Gynecology; Pediatric surgery; Thoracic surgery; Urology; Colorectal surgery; Cancer surgery; Orthopedics; Neurosurgery and Ear; Nose and Throat surgery,,,,,,,,,,,,,ಅಪೋಲೋ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,private,,,,,,,OpenGovernmentData,,,way,,https://www.apollohospitals.com/,,,,,12.9364674,77.5841345
325436710,"Fortis Hospitals Limited, Bengaluru Urban",,Bengaluru,,Bengaluru Urban,"14, Cunningham Road",,,,560052,Karnataka,Cunningham Road,,,,,hospital,,,,,,,,,,,,,,,,,,yes,,,,hospital,,,,,,,,,,,,,,ಫೋರ್ಟಿಸ್ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,Fortis,,private,,,,,,,OpenGovernmentData,,,way,,https://www.fortishealthcare.com/,,,,,12.9887431,77.5949331
331365081,Milann Fertility Center,,,,,,,,4,,,12th Cross,,,,,hospital,,,yes,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.9788544,77.6380101
334493050,Sanjay Gandhi Accident and Trauma Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,yes,,,,hospital,,,,,,,,,,,,Q730045,,ಸಂಜಯ ಗಾಂಧಿ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.9349533,77.5932473
334493056,Sanjay Gandhi Accident and Trauma Hospital,,,,,,,,,,,,,,,,hospital,,,yes,,,,,,,,,,,,,,,yes,,,,hospital,,,,,,,,,,,,Q730045,,ಸಂಜಯ ಗಾಂಧಿ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.935489,77.5936333
337987686,Leprosy Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.975074,77.5650884
345954862,Annasawmy Mudaliar General Hospital,,,,Bengaluru Urban,"No 1 Moore Market Square, Bourdillon Road, Fraser Town",,,,560005,Karnataka,,,,,,hospital,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ಅಣ್ಣಸ್ವಾಮಿ ಮೊದಲಿಯಾರ್,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,12.9998648,77.6143285
346537092,Fortis La Femme Hospital,,,,Bengaluru Urban,"Richmond Town, Bengaluru",,,,560025,Karnataka,,,,,,hospital,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,way,,,,,,,12.9658525,77.6094872
346711854,Shyamala Hospital,,Bangalore,,Bengaluru Urban,"17/4, Cambridge Road, Ulsoor",,,17/4,560008,Karnataka,Cambridge Road,,,,,hospital,,,,,,,,,,,,,,,,,,no,,,,hospital,,,,,,,,,,,,,,ಶ್ಯಾಮಲಾ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,12.9714615,77.6273949
